Date,Symbol,Open,High,Low,Close,Volume
2024-07-22,AAPL,225.06043082550624,225.82382229500527,221.17409763275572,222.03663635253903,48201800
2024-07-23,AAPL,222.44308791792704,224.9910238167192,220.76759935066607,223.0775909423828,39960300
2024-07-24,AAPL,222.07627816799848,222.86941075843336,215.26528287042115,216.6631622314453,61777600
2024-07-25,AAPL,217.0498128962932,218.9533371697593,212.77682977395943,215.6221923828125,51391200
2024-07-26,AAPL,216.82180047841348,217.60502442671483,214.15489978899527,216.08816528320312,41601300
2024-07-29,AAPL,215.096747065996,217.41664743865044,213.8971319294418,216.36575317382807,36311800
2024-07-30,AAPL,217.3075789949067,218.43778796730905,214.2639371695869,216.92092895507807,41643800
2024-07-31,AAPL,219.5382417741392,221.8978068103832,218.73520059867647,220.17274475097656,50036300
2024-08-01,AAPL,222.44309097566543,222.55214689360596,215.1562223313537,216.48471069335935,62501000
2024-08-02,AAPL,217.2679231335739,223.6625423233413,215.84030263063204,217.97183227539065,105568600
2024-08-05,AAPL,197.38018251460616,211.6664309709882,194.3167235143498,207.47276306152344,119548600
2024-08-06,AAPL,203.5368691310161,208.18659343179937,199.343200967242,205.4502868652344,69660500
2024-08-07,AAPL,205.12314519344287,211.8052677945223,204.6175304986164,208.01808166503903,63516400
2024-08-08,AAPL,211.2797937627113,212.36042911915672,207.03655197769595,211.4780731201172,47161100
2024-08-09,AAPL,210.27848952903548,214.91829038971971,210.1496011292121,214.3829345703125,42201600
2024-08-12,AAPL,214.4623401059105,217.8767320905019,213.9958359256548,215.91146850585935,38028100
2024-08-13,AAPL,217.380462936734,220.2390393048837,217.380462936734,219.6236572265625,44155300
2024-08-14,AAPL,218.9288446755302,221.3705324358261,218.06530765715263,220.07028198242188,41960600
2024-08-15,AAPL,222.9288560878089,223.67327566716008,221.1025352094067,223.04795837402344,46414000
2024-08-16,AAPL,222.25393109506464,225.1422830006272,221.98593577772976,224.3680877685547,44340200
2024-08-19,AAPL,224.0405257400108,224.30852103873067,221.38045847347976,224.20925903320312,40687800
2024-08-20,AAPL,224.0901616619868,225.47973889834265,223.7725353535306,224.82464599609372,30299000
2024-08-21,AAPL,224.8345715346964,226.2836998547364,223.37550792716291,224.7154541015625,34765500
2024-08-22,AAPL,226.09511339685903,226.64102413052157,222.2340576918725,222.859375,43695300
2024-08-23,AAPL,223.98097823318813,226.52192810531065,222.66087229355688,225.15219116210935,38677300
2024-08-26,AAPL,225.0727813784282,225.58891654674125,222.22414052811973,225.4896545410156,30602200
2024-08-27,AAPL,224.31844891527624,227.1472495725316,223.21670725505916,226.33334350585935,35934600
2024-08-28,AAPL,226.2241624042973,228.149730282918,224.00082364270057,224.8048095703125,38052200
2024-08-29,AAPL,228.3879521456165,231.1869621230462,227.1770283167567,228.0802459716797,51906300
2024-08-30,AAPL,228.4772602189495,228.68568922028223,225.7874174690805,227.29611206054688,52990800
2024-09-03,AAPL,226.84946493362216,227.29611365629745,219.52437135882835,221.1124725341797,50190600
2024-09-04,AAPL,220.0107119936371,220.1298142706921,215.8618059815911,219.2067413330078,43840200
2024-09-05,AAPL,219.9809679444758,223.80231295165623,219.8717857931132,220.7253875732422,36615400
2024-09-06,AAPL,222.28367202274,223.5640821152314,218.13478104858405,219.17697143554688,48423000
2024-09-09,AAPL,219.1770154350509,219.6236642204836,215.0975949236184,219.26634216308597,67180000
2024-09-10,AAPL,217.29112653781652,219.83207646515768,215.1174187834135,218.47227478027344,51591000
